"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL435423";"";"None";"388.51";"0";"2.66";"56";"CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NC(=O)OC(C)(C)C)CC1";"Ki";"'='";"14125.38";"nM";"4.85";"";"";"UO_0000065";"12.48";"0.24";"2.19";"4.47";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"4.85"
"CHEMBL1161260";"";"None";"494.57";"0";"2.09";"60";"N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC[C@H]2C(=O)O)c1";"Ki";"'='";"15995.58";"nM";"4.80";"";"";"UO_0000065";"9.70";"0.19";"2.71";"3.12";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"4.796"
"CHEMBL145132";"";"None";"508.60";"1";"2.18";"52";"COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"8090.96";"nM";"5.09";"";"";"UO_0000065";"10.01";"0.19";"2.91";"3.57";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"5.092"
"CHEMBL369161";"";"None";"482.63";"1";"5.31";"8g";"CCCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"16.15";"0.30";"2.49";"7.50";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"16.0"
"CHEMBL439810";"";"None";"410.50";"0";"1.76";"63";"CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"25118.86";"nM";"4.60";"";"";"UO_0000065";"11.21";"0.22";"2.84";"3.68";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"4.6"
"CHEMBL543571";"";"None";"525.16";"0";"3.73";"7";"CNC(C)CCCCC(NS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N1CCCCC1.Cl";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL817622";"Binding affinity determined against trypsin by Dixon method; No data";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133878";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";""
"CHEMBL314591";"";"None";"426.47";"1";"5.38";"4ee";"CCN(CC)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"13.31";"0.25";"0.30";"6.72";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"2100.0"
"CHEMBL83106";"";"None";"456.45";"0";"4.25";"5d";"COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C";"Ki";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"13.90";"0.26";"2.10";"5.73";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"450.0"
"CHEMBL27228";"";"None";"450.54";"0";"4.23";"3c";"CC(=N)N1CCC(Oc2ccc(NC/C(C)=C/c3cccc(C(=N)N)c3)cc2[N+](=O)[O-])CC1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"18.42";"0.34";"4.07";"5.87";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"5.0"
"CHEMBL317527";"";"None";"597.76";"2";"1.27";"3d";"N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)C1=O";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"14.52";"0.28";"7.41";"4.65";"0";"CHEMBL817569";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128948";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"2.1"
"CHEMBL276864";"";"None";"135.21";"0";"1.58";"TPB2";"NCCCc1ccccc1";"Ki";"'='";"32500.0";"nM";"4.49";"";"";"UO_0000065";"33.19";"0.61";"2.91";"17.25";"0";"CHEMBL817760";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135460";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"32.5"
"CHEMBL151049";"";"None";"358.45";"0";"3.47";"3b";"N=C(N)c1ccc(/C=C2/CCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"18.37";"0.33";"3.12";"5.64";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"260.0"
"CHEMBL70730";"";"None";"426.42";"0";"4.24";"2";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F";"Ki";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"13.06";"0.25";"1.33";"5.48";"0";"CHEMBL817575";"Compound was tested for inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130936";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"2700.0"
"CHEMBL51824";"";"None";"347.38";"0";"3.23";"11";"N=C(N)c1ccc(Oc2cccc(Oc3ccccc3C(=N)N)n2)cc1";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"16.47";"0.30";"2.49";"4.36";"0";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1900.0"
"CHEMBL96486";"";"None";"443.55";"0";"2.43";"13e";"Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)cn1";"Ki";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"11.88";"0.22";"2.84";"4.61";"0";"CHEMBL817580";"In vitro inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130400";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"5400.0"
"CHEMBL143594";"";"None";"523.62";"1";"1.92";"11";"COC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"14.70";"0.28";"5.78";"5.28";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"7.699"
"CHEMBL344552";"";"None";"484.67";"0";"3.42";"3";"CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1";"Ki";"'='";"199.99";"nM";"6.70";"";"";"UO_0000065";"13.82";"0.27";"3.28";"5.76";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.699"
"CHEMBL145504";"";"None";"464.59";"0";"3.03";"24";"N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)c1";"Ki";"'='";"331.13";"nM";"6.48";"";"";"UO_0000065";"13.95";"0.27";"3.45";"5.57";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.48"
"CHEMBL281715";"";"None";"459.57";"0";"1.36";"(R)-11c";"O=C(CNS(=O)(=O)c1ccccc1)N[C@H](CCNc1ccncc1)C(=O)N1CCCCC1";"Ki";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818253";"Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1150979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"500.0"
"CHEMBL23300";"";"None";"509.63";"1";"2.51";"(S)-11a";"O=C(CNS(=O)(=O)c1ccc2ccccc2c1)N[C@@H](CCNc1ccncc1)C(=O)N1CCCCC1";"Ki";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818253";"Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1150979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"500.0"
"CHEMBL270437";"";"None";"549.70";"1";"1.84";"2";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1";"Ki";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"15.48";"0.30";"6.67";"5.46";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"3.1"
"CHEMBL83054";"";"None";"398.41";"0";"4.97";"4dd";"CCNc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1";"Ki";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"13.98";"0.26";"0.60";"5.97";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"2700.0"
"CHEMBL342722";"";"None";"453.56";"0";"3.36";"74";"CCCCOC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1";"Ki";"'='";"260.02";"nM";"6.58";"";"";"UO_0000065";"14.52";"0.28";"3.22";"5.38";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.585"
"CHEMBL414606";"";"None";"568.73";"1";"1.89";"9d";"CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(C(=N)NN)cs1)C(c1ccccc1)c1ccccc1";"Ki";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"11.61";"0.23";"4.71";"4.19";"0";"CHEMBL817758";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135262";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"250.0"
"CHEMBL300622";"";"None";"481.52";"1";"4.88";"6m";"N=C(N)c1cccc(Oc2ccc(NC(=O)Nc3ccccc3)c(Oc3cccc(C(=N)N)c3)n2)c1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.54";"0.27";"2.12";"4.06";"0";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"100.0"
"CHEMBL49636";"";"None";"397.39";"0";"3.82";"6h";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F";"Ki";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"15.33";"0.29";"2.27";"4.65";"1";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"810.0"
"CHEMBL24956";"";"None";"448.49";"0";"4.29";"6d";"CN1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1";"Ki";"'='";"630.0";"nM";"6.20";"";"";"UO_0000065";"13.83";"0.26";"1.91";"6.55";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"630.0"
"CHEMBL25673";"";"None";"391.52";"0";"3.94";"4a";"CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2)CC1";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"18.13";"0.33";"3.16";"7.23";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"80.0"
"CHEMBL24433";"";"None";"477.49";"0";"3.74";"6b";"N=C(N)c1ccc(O)c(/C=C/CNc2ccc(OC3CCN(C(N)=O)CC3)c(C(F)(F)F)c2)c1";"Ki";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"13.16";"0.25";"2.54";"4.56";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"520.0"
"CHEMBL51482";"";"None";"419.45";"1";"2.99";"6n";"CNC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1";"Ki";"'='";"840.0";"nM";"6.08";"";"";"UO_0000065";"14.48";"0.27";"3.09";"3.53";"0";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"840.0"
"CHEMBL1160767";"";"None";"205.22";"0";"1.09";"18";"N=C(N)Nc1ccc(/C=C/C(=O)O)cc1";"Ki";"'='";"4920395.36";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815775";"log1/Ki value was calculated against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125001";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"2.308"
"CHEMBL606850";"";"None";"467.57";"1";"5.42";"12l";"CC(C)C[C@@H](C(=O)O)N(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12";"Ki";"'='";"1609.0";"nM";"5.79";"";"";"UO_0000065";"12.39";"0.23";"0.37";"5.39";"0";"CHEMBL830293";"Inhibition constant towards bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1144375";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"1609.0"
"CHEMBL256591";"";"None";"548.71";"1";"2.65";"3b";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1cc2ccccc2s1";"Ki";"'='";"1340.0";"nM";"5.87";"";"";"UO_0000065";"10.70";"0.21";"3.22";"4.18";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"1340.0"
"CHEMBL48233";"";"None";"372.47";"0";"3.86";"1a";"N=C(N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"17.59";"0.32";"2.69";"5.61";"0";"CHEMBL817625";"Compound (isomer) was tested in the absence of light for inhibitory activity against trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131630";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"280.0"
"CHEMBL342542";"";"None";"598.81";"1";"4.64";"33";"COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1";"Ki";"'='";"269.77";"nM";"6.57";"";"";"UO_0000065";"10.97";"0.21";"1.93";"4.60";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.569"
"CHEMBL366855";"";"None";"553.71";"2";"5.05";"14c";"COC(=O)CCCN(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"13.04";"0.24";"2.17";"5.81";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"60.0"
"CHEMBL126238";"";"None";"586.72";"1";"1.31";"19d";"C[C@@H]1CCN(C(=O)[C@H](CC(=O)NC[C@@H]2CCCN(C(=N)N)C2)NS(=O)(=O)c2ccc3ccccc3c2)[C@@H](C(=O)O)C1";"Ki";"'='";"780.0";"nM";"6.11";"";"";"UO_0000065";"10.41";"0.20";"4.80";"3.28";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"0.78"
"CHEMBL314189";"";"None";"515.66";"1";"2.78";"8";"CN(C(=O)[C@H](Cc1ccc(C(=N)NN)c(F)c1)NS(=O)(=O)c1ccc2c(c1)CCCC2)C1CCCC1";"Ki";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"8.92";"0.17";"1.82";"3.58";"0";"CHEMBL817589";"Inhibitory constant against bovine trypsin was determined in vitro.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132097";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"25.0"
"CHEMBL41876";"";"None";"437.95";"0";"3.40";"5";"Cc1cc(OCC2CCN(C(=N)N)CC2)cc(OS(=O)(=O)c2ccccc2Cl)c1";"Ki";"'>'";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817568";"Compound was evaluated for inhibition of Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133126";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"15.0"
"CHEMBL177212";"";"None";"539.68";"1";"4.96";"13d";"CC(=N)N1CCC(N(CCCC(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1";"Ki";"'='";"670.0";"nM";"6.17";"";"";"UO_0000065";"11.44";"0.21";"1.21";"4.56";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"670.0"
"CHEMBL151985";"";"None";"581.72";"1";"4.97";"14g";"CCOC(=O)CCC(=O)N(c1ccc2c(c1)nc(C)n2Cc1ccc2ccc(C(=N)N)cc2c1)C1CCN(C(C)=N)CC1";"Ki";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"10.48";"0.19";"1.13";"4.31";"0";"CHEMBL815753";"In vitro inhibitory activity against bovine cationic trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133358";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"800.0"
"CHEMBL79828";"";"None";"445.44";"0";"3.85";"7h";"Cc1cn(-c2cccc(Oc3cc(C(=O)O)cc(Oc4cc(C(=N)N)ccc4O)n3)c2)cn1";"Ki";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.26";"0.28";"2.95";"4.34";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"160.0"
