"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL43463";"";"None";"634.78";"1";"4.41";"29";"O=C(NCc1ccccc1)N1CCN(C(=O)O[C@H]2CCC[C@@H](OC(=O)N3CCN(C(=O)NCc4ccccc4)CC3)CCC2)CC1";"Ki";"'='";"44000.0";"nM";"4.36";"";"";"UO_0000065";"6.86";"0.13";"-0.05";"3.52";"0";"CHEMBL824722";"Inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132783";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"44.0"
"CHEMBL339764";"";"None";"518.51";"0";"0.68";"22";"CC(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCCN)C(=O)c1nc2ccccc2s1.O=C(O)C(F)(F)F";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.27";"0.38";"7.12";"6.21";"0";"CHEMBL655074";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145070";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"16.0"
"CHEMBL25184";"";"None";"494.64";"1";"5.44";"14b";"CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc(-c2ccc(C(=N)N)cc2)cc1";"Ki";"'='";"91.0";"nM";"7.04";"";"";"UO_0000065";"14.23";"0.26";"1.60";"6.77";"0";"CHEMBL817144";"Tested in vitro for the selectivity against trypsin (Trp)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135304";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"91.0"
"CHEMBL329266";"";"None";"510.04";"1";"3.39";"27";"O=C1Cn2c(Cl)cnc(c2=O)N[C@@H](Cc2ccccc2)CNCCCCCOc2ccccc2CN1";"Ki";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"10.14";"0.20";"1.78";"5.32";"0";"CHEMBL817817";"Inhibitory activity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136169";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"6.7"
"CHEMBL3672881";"";"None";"513.55";"1";"3.61";"BDBM158141";"CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](C(=O)O)c1ccc(O)cc1";"Ki";"'='";"1.14";"nM";"8.94";"";"300502";"UO_0000065";"17.41";"0.34";"5.33";"5.49";"0";"CHEMBL3705369";"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639122";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.14"
"CHEMBL109367";"";"None";"384.48";"0";"4.38";"43a";"CC(C)C1=NCCc2ccc(NC(=O)c3ccc4cc(C(=N)N)ccc4c3)cc21";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"19.19";"0.35";"3.00";"8.08";"0";"CHEMBL819934";"Binding affinity against porcine trypsin was determined.";"B";"BAO_0000357";"single protein format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148377";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"42.0"
"CHEMBL147284";"";"None";"241.29";"0";"2.50";"14 (table 3)";"NCc1ccc(C(=O)OCc2ccccc2)cc1";"Ki";"'='";"29991625.19";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL858270";"Inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132536";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1.523"
"CHEMBL172413";"";"None";"432.53";"0";"4.96";"7f";"N=C(N)c1ccc(-n2ccc3ccc(NCc4ccc5ccc(C(=N)N)cc5c4)cc32)cc1";"Ki";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"15.08";"0.27";"1.56";"5.59";"0";"CHEMBL815755";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133499";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"300.0"
"CHEMBL48929";"";"None";"441.51";"0";"1.39";"2";"Cc1nc(N)ccc1CNC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O";"Ki";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"10.64";"0.21";"3.31";"3.45";"0";"CHEMBL817281";"Compound was evaluated to inhibit the trypsin enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130870";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"20000.0"
"CHEMBL93741";"";"None";"423.50";"0";"1.60";"1i";"N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4cccnc4c3)C2=O)c1";"Ki";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817137";"Binding affinity against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131988";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"2.9"
